company,position,skill
디써클,[ETL/AI] Data Engineer,"• 다양한 웹과 API를 대상으로 스크래이핑 시스템을 설계, 개발, 운영합니다.
• ETL 파이프라인을 구축하고 비즈니스 요구 사항에 맞게 데이터 표준화 전략을 수립하며, 데이터를 통합합니다.
• 정제된 데이터를 서비스에서 활용할 수 있는 간단한 형태로 구축합니다. (Elasticsearch, Vector DB 등)
• LLM을 적극 활용하여 각 단계별 정제 전략을 수립합니다.
• (Optional) 비즈니스 요구사항에 맞는 AI Agent를 설계, 개발하고 FastAPI로 서빙합니다.

• 데이터 어플리케이션 개발을 위한 개발 역량을 갖추신 분 (Python)
• 내부가 아닌 외부 데이터를 대상으로 한 데이터 파이프라인 구축 경험
• BigQuery, RedShift 등을 활용한 클라우드 기반의 인프라 엔지니어링 및 데이터 파이프라인 개발 경험
• 다양한 웹 소스들을 스크래이핑하며 발생할 수 있는 허들에 대한 트러블슈팅 경험
• 데이터 엔지니어링 원칙과 방법론, 프레임워크, 트렌드에 대한 이해

• Python을 본인의 손과 발처럼 다루시는 분
• Elasticsearch, Vector DB, Redash 등 타 팀에서 활용 가능한 형태로 데이터를 서빙해 본 경험
• 다양한 Orchestration tool(Airflow, Dagster)을 이용한 체계적 ETL 데이터 레이크 운용 및 엔지니어링 경험
• AI Agent, Langchain, RAG, Vector DB 어플리케이션 개발 경험
• Data Analyst와 비즈니스 팀과의 원활한 소통이 가능한 분"
한경에이셀,서버 엔지니어 (Server Engineer),"한경에이셀에서는 다양한 데이터를 고객들이게 전송하는 데이터 플랫폼, 이를 시각화 한 에픽파이낸스, 그리고 데이터와 생성형 AI를 융합하여 컨텐츠를 자동 생성하고 인사이트를 제공하는 신규 서비스를 준비하고 있습니다. 최종 고객에게 데이터를 신속하고 정확하게 전달하는데 중추적인 역할을 하는 한경에이셀의 Server Engineer로 합류하시면 다음과 같은 업무를 담당하게 됩니다.
•	확장에 용이하고 안정적인 API 및 스트리밍 시스템을 설계하고 구현합니다.
•	안정적인 데이터 제공을 위한 데이터 수급, 정제, 가공 파이프라인을 구축하고 최적화합니다.
•	문제 발생 시 원인을 분석하고 해결 방안을 도출하여 지속적으로 개선합니다.
•	더 나은 사용자 경험을 위한 기술적 고민을 하고 디자이너 및 FE 엔지니어와 함께 실행합니다.
•	지속 가능한 인프라를 설계하고 구축하여, 장기적으로 안정적이고 효율적인 서비스 환경을 만들어 갑니다.

기술 스택
•	Java, Kotlin, Spring Boot 3.x, Spring MVC/WebFlux
•	MySQL, PostgreSQL, Redis, OpenSearch/ElasticSearch
•	Kafka (+Streams)
•	AWS, Kubernetes (EKS), Docker, Github Actions, Datadog

•	복잡한 문제를 분석하고 효과적인 해결책을 제시할 수 있는 문제 해결 능력
•	Java/Kotlin 및 Spring Framework 기반의 서비스 개발 경험
•	확장성 있고 유연한 API 설계와 데이터 모델링 역량
•	SQL 혹은 NoSQL 데이터베이스 설계 및 최적화 경험
•	분산 환경에서의 시스템 설계 역량 혹은 개발 및 운영 경험

•	클라우드 환경과 컨테이너 기반 플랫폼(Docker, Kubernetes)에서의 배포 및 운영 경험
•	코루틴이나 비동기 프로그래밍에 대한 이해
•	Kafka 등을 통한 데이터 스트리밍 파이프라인 구축 경험
•	금융 혹은 대체 데이터를 다뤄본 경험"
부동산플래닛,백엔드 개발자,"■ 상세 업무
• DB 설계
• O2O 서비스 고도화 개발
• 부동산 등록, 관리 서비스 개발
• 기존 플랫폼 통합 및 연동에 필요한 프로세스 개발
• 플랫폼 서비스 개선 및 고도화
• 지도 기반 서비스 개발
• 기타 추가 및 수정 사항에 대한 개발

■ 필수 기술
• Java, Spring Boot, PostgreSQL, Spring REST Docs, Redis, MyBatis, Spring JPA

• 4년제 대졸
• 개발 경력 3년~7년
• DB 설계 경험이 있으신 분
• 개발 문서 작성 가능자
• 비개발자(기획자, 디자이너, PO 등)와 커뮤니케이션 가능자
• 작성된 화면 설계를 분석하고 빠르게 이해하실 수 있는 분
• O2O 서비스 개발 경험이 있으신 분
• 커머스 개발 경험이 있으신 분
• 채팅 관련 개발 경험이 있으신 분
• git 등 형상 관리 사용 경험
• 피그마, jira 사용 경험

• 부동산 관련 개발 경험이 있으신 분
• 일반, 집합 건물에 대한 개발 경험이 있으신 분
• OpenLayers, GeoServer에 대한 개발 경험"
코딧(CODITCorp.),"백엔드 개발자 (Node.js, 2년 이상)","• Node.js, Express 와 Typescript를 이용하여 코딧 API 서버를 구현하고, 기능 개발 및 유지보수 업무를 하게 됩니다.
• Node.js와 ES6를 이용하여 알림 서버를 구현하고, 기능 개발 및 유지보수 업무를 하게 됩니다.
• 각종 법령 및 규제와 관련하여 수집된 데이터를 ELK와 연동하여 API 서버를 구현합니다. 
• AWS의 여러 서비스를 이용하여 서버를 구성하고 관리하게 됩니다.

• Nodejs, Express를 이용한 백엔드 개발 경험 2년 이상 (신입 지원 불가) 
• MySQL(또는 RDBMS)을 이용한 비즈니스 로직 개발 경험
• Javascript(ES6 이상), Typescript, Python 개발 능력 보유

• 원활한 의사소통 능력
• 적극적으로 서비스 개선에 필요한 업무를 찾고 개선할 수 있는 인성과 역량
• Typescript 적용 또는 사용 경험 및 테스트 코드(Jest, Jasmine, Mocha, etc) 작성 경험
• Docker 또는 Kubernetes, Airflow 활용 경험
• Git을 사용하고 이를 통한 협업 경험
• 최적화 및 리팩토링에 대한 고민을 늘 하는 분 
• 프론트엔드 성능 최적화 경험이나 여러 환경의 크로스브라우징 경험
• 업무 생산성 및 서비스 퍼포먼스를 높일 수 있는 개발 언어 및 도구에 대한 관심과 적응력"
뮤직플랫,풀스택 개발자 (3년이상),"• 셀바이뮤직 플랫폼의 프론트엔드 및 백엔드 개발을 담당합니다.
• 신규 사업 프로젝트 개발을 담당합니다.

• 풀스택 개발 경력 5년 이상 보유하신 분
• DB 및 ORM에 대한 기본적인 지식과 이해가 있으신 분
• AWS Cloud 및 DevOps에 대한 전반적인 지식과 실무 경험이 있으신 분
• Python Django 웹프레임워크 실무 경험 있으신 분

• 음악 서비스 및 웹 커머스 개발 및 운영 경험이 있으신 분
• React, Node.js 등 최신 웹 프레임워크 사용 경험이 있으신 분"
엑셈,Golang 개발자(3년 이상),"• Go 언어를 활용한 데이터 수집 및 처리 파이프라인 개발
• Middleware, Repository 관리
• Docker, Kubernetes 기반의 컨테이너화 및 운영/배포 자동화
• gRPC, TCP/IP 등 네트워크 프로토콜을 활용한 고성능 데이터 처리
• GitLab CI/CD를 활용한 지속적 통합 및 배포 자동화 환경 구축

• Go 언어에 능숙한 분
• SQL 사용에 능숙한 분
• Git을 활용한 버전 관리 및 협업 경험
• TCP/IP, gRPC 등 네트워크 프로그래밍 및 고성능 데이터 처리 경험

• Docker, Kubernetes 환경에서 실행 및 배포 경험
• RDBMS SQL 최적화 및 데이터 모델링 경험
• Kafka 기반 데이터 스트리밍 및 Redis 캐시 시스템 활용 경험"
두어스,백엔드 엔지니어,"• ZVZO 서비스의 백엔드 개발
• 데이터를 중심으로 빠른 실험을 통한 유저 경험 극대화
• AWS, Kubernetes, Django를 사용하는 인프라 개선

• 백엔드 개발 경력 1년 이상
• Django, DRF, Docker에 대한 깊은 이해와 실무 경험
• 책임감과 실행력을 갖춘 분

• 데이터 중심의 개발 경험
• 높은 트래픽을 가진 서비스를 성공적으로 운영한 경험
• 빠른 성장과 높은 목표를 성취한 경험"
코코네엔지니어링,Server Engineer,"•앱스토어 및 구글 플레이를 위한 소셜 앱 개발 및 운영 업무를 담당합니다.
•요청된 작업 뿐만아니라 엔지니어 시점에서 최적의 설계~ 개발~운영에 참여할 수 있습니다. 
•서버 사이드 애플리케이션의 설계, 개발, 운영
•인증 기능 개발 및 관리
•비즈니스 로직 개발 및 운용
•API 구현
•DB 설계 (NoSQL / RDBMS 이용)
•부하 대책 ·각종 서버 설정
•웹 서버, 애플리케이션 서버, 백엔드 서버
•각종 서버 튜닝, 퍼포먼스 최적화 ·작업 자동화
•테스트, 디플로이, 코딩 규약 등
 
※서울 뿐만 아니라 코코네 그룹 (도쿄/후쿠오카) 글로벌 거점의 프로젝트에도 참가할 수 있습니다.

•5년 이상의 서버 사이드 애플리케이션 개발/운영 경험이 있으신 분
•※B2C/B2B 불문 ·Java/Kotlin(서버사이드)/Go 중 하나의 언어를 사용한 개발 경험이 있으신 분
•사업회사/자사 서비스 개발 경험이 있으신 분
•개발리더 혹은 테크리드 경험이 있으신 분
•(시니어의 경우)신규 서비스 런칭 경험 ·10명 이상의 매니지먼트 경험이 있으신 분
•일상회화 이상의 일본어가 가능하신 분

•Golang을 이용한 서버사이드 개발/운영 경험이 있으신 분
•게임 및 모바일 앱 개발/운영 경험이 있으신 분
•중규모, 대규모 사용자를 보유한 서비스 개발/운영 경험이 있으신분
•NoSQL(MongoDB)을 이용한 어플리케이션 개발/운영 경험이 있으신 분
•AWS, GCP, Azure 등 클라우드 환경에서의 서비스 개발/운영 경험이 있으신 분 

[기술스택]
•언어：Java, Go, Kotlin
•HTTP Server / Reverse Proxy：nginx, Tomcat
•OS：Linux
•Database / Cache：MariaDB, MongoDB, Redis
•Cloud：AWS, GCP
•Framework：Spring Framework, Spring Boot
•IDE：IntelliJ, VS Code
•Script：Python, JavaScript, Bash, node.js 등을 사용한 업무 자동화
•빌드 자동화：Jenkins등
•기타 툴：GitHub Enterprise,GitHub Copilot,ChatGPT Plus"
쿠팡,[쿠팡] 백엔드 엔지니어 (8년이상),"• 시스템 아키텍처 설계 및 개발하여 안정적인 운영이 가능 하도록 함
• Java platform 기반의 Front/Back office 웹 서비스 개발
• 여러 도메인과 dependency를 도출하고 시스템 연동 개발
• 비즈니스 업무 개발 시 새로운 기술 도입을 검토하고 효율적인 개발 및 운영이 가능하도록 시스템 구입
• 룰 기반 최소 비용으로 빠르게 고객의 주문을 배송할 수 있는 방법을 찾기 위한 최적 알고리즘 도입

• Java 및 Spring 프레임웍을 이용한 Web Application 개발 경험하신 분
• 프로그래밍 경력 8년 이상인 분
• 웹 어플리케이션 개발, 운영 경험자로 실무 8년차 이상 또는 그에 준하는 역량 보유하신 분
• Git 버전 관리 시스템 사용 경험하신 분
• 관계형 데이터베이스 경험하신 분
• 객체지향 설계 및 개발 능력 보유하신 분

• Microservices 아키텍처 기반의 시스템 개발 경험이나 이해가 있으신 분
• Cloud 환경에서의 서비스 개발 및 운영 경험이나 이해가 있으신 분
• 대용량 처리를 위한 비동기 Event Driven Architecture 경험이 있으신 분
• 코드 품질을 향상 시키기 위한 개발 경험이 있으신 분
• JPA, Hibernate등 ORM사용과 도메인 모델링 경험이 있으신 분
• E-Commerce 서비스 개발 경험이 있으신 분
• 빌드/테스트/배포 자동화 경험이 있으신 분
• NoSQL(Memcached, Redis)을 이용한 대용량 데이터 처리 경험이 있으신 분
• Agile 경험이 있으신 분"
에이치비엠피,풀스택 App 개발자,"• 골프SNS '티샷'  app 개발
• 하이브리드 앱 개발 및 등록, 배포업무
• 기존 ionic framework(Angular) 유지보수
• 기존 ionic framework(Angular) migration (react native or flutter)

• 크로스플랫폼/하이브리드 앱 개발 능력(ionic, react native, flutter 등)
• nodejs 및 RDBMS 개발 경력
• 이미지, 영상, 채팅 등 관련 플랫폼 개발 경력
• 실무경력 1년 이상
• 포트폴리오 제출 필수

• APP 및 WEB의 다양한 개발 경험자
• AI 개발 경험자
• 원활한 의사소통 능력을 갖춘 분"
스펙터,Backend Engineer,"[합류하면 함께 할 업무예요]
• 스펙터의 비전 및 비즈니스 전략을 바탕으로 고객 니즈를 분석하고, 플랫폼의 발전 방향을 고민하며 고도화 전략을 수립해요.
• 스펙터 웹 서비스의 신규 기능 개발, 운영, 유지 및 관리를 담당해요.
• 스펙터 Admin 서비스를 개발, 유지 및 보수를 해요.
• B2B와 B2C 기반의 사용자 경험을 설계하고 지속적으로 개선해요.

[이런 분을 찾고 있어요]
• 5년 이상 10년 이하 Backend 개발 경험이 있는 분을 찾고 있어요.
• 데이터베이스 모델링 경험이 있는 분을 찾고 있어요.
• GitHub를 활용한 협업 및 충돌(conflict) 해결 능력이 있는 분을 찾고 있어요.
• 대용량 데이터 처리 경험이 있는 분을 찾고 있어요.
• Restful API 설계 및 구현 능력이 있는 분을 찾고 있어요.

[이런 경험이 있으면 좋아요]
• Backend 개발, 배포, 서비스 운영 경험이 있으면 좋아요.
• 이슈 모니터링 및 대응에 능숙하면 좋아요.
• MSA(Microservices Architecture)에 대한 경험 또는 기본 이해가 있으면 좋아요.
• AWS에 대한 기본적인 이해가 있으면 좋아요.
• AI 연동 경험이 있으면 좋아요.

[이런 기술이 필요해요]
• Backend : Java, Spring Boot, JPA, Querydsl
• CI/CD : Jenkins
• DOC : Swagger
• Database : PostgreSQL"
디엘티파트너스,백엔드 개발자,"• Java 기반 백엔드 시스템 개발 및 유지보수
• 대량의 요청 처리를 위한 API 서버 설계와 구현
• 실시간 채팅/메세징 모듈에 대한 설계 및 구현

• 새로운 기술을 배우고 과거의 코드를 개선하는 데에 재미를 느끼시거나 의욕이 강하신 분
• 기존에 작업되어 있는 방식을 존중하며 반복된 작은 개선을 수행할 수 있는 분
• JVM languages에 깊은 이해가 있으신 분
• 대용량 데이터 서비스 설계, 개발 경험이 있으신 분

• 풀어야 하는 문제를 끝까지 파고들어 확실히 해결하고 문서로 정리하는 것에 익숙한 분
• 채팅, RPC, WebRTC에 대한 이해도가 높으신 분
• HBase 에 대한 이해도가 있는 분
• 다양한 국가에서 사용되는 서비스 개발 경험
• AWS를 활용한 개발, 운영 경험이 있으신 분
• Column Oriented DB 사용 경험이 있으신 분
• 대규모 분산처리 시스템 설계/개발/운영 경험이 있으신 분
• MSA 이해와 경험이 있으신 분"
백프로,해빗파워 어플리케이션 flutter 개발자,"프론트엔드 개발자 :: 플러터, 리액트

• 초기 단계 개발 경험이 있으신 분
• 개발경력 3년 이상.

• 성장욕구가 있는 분은 최적인 회사입니다.
• 자기계발을 열심히 하는 팀 분위기입니다.
• 스타트업 경험 있으신 분"
엔라이즈(NRISE),[QUAT] 백엔드(Kotlin) 개발자,"＜ QUAT의 Backend Engineer가 담당할 업무에요 ＞
 • 프로덕트 백엔드 엔지니어로서 같은 목표를 가진 스쿼드에 소속되어 동료들과 협업합니다.
 • QUAT 프로덕트의 비즈니스 임팩트를 고려하여 기술적 해결 방안을 고민하고 제시합니다.
 • 데이터 기반으로 정의된 문제를 해결하기 위해, 빠른 실험 주기로 다양한 가설을 검증합니다.
 • QUAT 프로덕트의 확장성을 위해 기존의 코드를 지속적으로 유지보수하며 제품을 개선해나갑니다.
  ** 스쿼드 및 팀 배치는 제품과 회사의 상황에 따라 유연하게 달라질 수 있습니다.

＜ 엔라이즈의 사용 기술 ＞
 • Kotlin, Spring Framework / Python, FastAPI
  * 기존 QUAT의 레거시 feature는 Python으로 작성되어 있습니다.
  * QUAT의 신규 feature는 Kotlin으로 작성이 진행되고 있습니다.
 • MySQL, SQLAlchemy, Redis
 • AWS Managed Services, Kubernetes (EKS) + Istio
 • ArgoCD, Helm, DataDog, Sentry, Kibana, Prometheus

＜ 엔라이즈는 이런 분을 찾고 있어요 ＞
• 백엔드 개발 경험이 만 3년 이상이신 분
• Python, Kotlin 등 자신있는 프로그래밍 언어를 1개 이상 갖추신 분
• RDBMS의 특성을 이해하고 쿼리를 구성할 수 있는 분
• 비즈니스 임팩트를 고민하고, 고객 관점에서 문제를 바라보시는 분
• 기술 부채를 해결하기 위해 확장성 높은 설계와 구현을 지향하시는 분
• 서비스와 인프라의 문제점을 찾고 개선해 나갈 수 있는 분
• 문제를 해결하기 위해, 동료와 능동적이고 적극적으로 소통하시는 분

＜ 이런 분이라면 더 환영해요 ＞
• 고객에 대한 호기심과 고객에게 더 높은 가치 전달에 관심을 가진 분
• 지속적인 서비스 개선과 장애 대응 경험을 가진 분
• 하나의 도메인을 처음부터 설계, 개발, 운영까지 해본 경험이 있으신 분
• 병역 특례(산업기능요원)으로 복무를 희망하시는 분
  • 현역 : 전직 가능 / 보충역 : 신규 편입, 전직 가능"
스튜디오랩(STUDIO LAB),"백엔드 시니어 개발자 (8년차 이상, Kotlin)","[ 스튜디오랩의 GENCY Backend Developer ]

• Spring Framework, Kotlin을 활용하여 3년 이상의 개발 경험이 있으신분
• GENCY 벡엔드 서비스에 대해서 대용량 분산시스템의 아키텍쳐 설계를 주도적으로 하실 수 있는 분
• Sass, 플랫폼 서비스에 대한 고가용성 벡엔드 시스템에 대한 운영 경험이 있으신분
• IaC를 기반으로 DevOps에 대한 관리 경험이 있으신분
• 도메인 주도 개발(Domain-Driven Development, DDD)에 대한 이해를 바탕으로 개발 경험이 있으신분
• 클린 아키텍쳐에 기반한 설계 및 개발에 적용해본 경험이 있으신분

[ 스튜디오랩이 모시고 싶은 분은 ]
• 8년 이상의 백엔드 개발 경력 또는 이에 준하는 수준의 전문성과 실무 경험을 보유하신 분
• 빠른 테스트 및 배포 환경 구성, 지속적인 성능 최적화와 품질 개선을 주도해본 경험이 있으신 분
• Sass, 플랫폼 서비스에 대한 고가용성 벡엔드 시스템에 대한 운영 경험이 있으신분
• python에 대해서 개발 경험이 있으신 분 우대
• Github을 통한 CI/CD에 대한 경험이 있으신분
• 국내/외 서비스 전개를 위한 백엔드 기술 전략 수립 및 실행

[ 사용 기술 스택 ]

• 주요 기술 : Spring Framework, Kotlin,  PostgreSQL, Kafka, SQS,  K8s, gRPC, REST API, FastAPI, Python, ELK
• 테스트/빌드/배포 : Github Action, ArgoCD
• 업무 도구 : Jira, Confluence, Slack, Github
• 모니터링 : New Relic,  AWS CloudWatch

• 엔터프라이즈 서비스에 대한 백엔드 시스템 구축 및 개발 경험이 있으신분 
• 주니어 개발자과 함께 프로젝트 개발 리드가 가능 하신 분
• DevOps에 대한 경험이 있으신 분
• Python에 대한 개발 경험이 있으신 분"
씨제이올리브영(CJ올리브영),백엔드 개발자 (SCM/물류/발주),"• 확장 가능하고 안정적인 E-commerce Platform의 Service 개발 (SCM/물류/발주 등) 
• 전사 목표를 이해하고 이를 달성하기 위해, 내부 플랫폼의 기술적 과제를 주도적으로 설정하여 해결책을 제시
• 적절한 기술 요소를 배치해 대용량 Traffic을 소화하고 안정적인 Architecture를 구성
• 필요한 경우 직접 모범적인 코드를 구성해 공유하고, 이를 통해 우선순위가 높은 목표를 달성
• 복잡한 문제를 단순화하고 즉각적인 해결책을 제시해 빠르게 해결

• 5년 이상의 Back-end Application 개발 경력
• Java 또는 Kotlin 중에 숙련된 개발 경험 보유
• Spring Framework 기반의 애플리케이션 개발 경험
• JPA, Hibernate 등 ORM 사용과 도메인 모델링 경험

• E-commerce Back-end 개발 경험
• 물류 프로세스에 대한 이해와 최적화 개발 경험 (SCM/WMS/OMS 외)
• Message Streaming (Kafka, RabbitMQ 외) 개발 경험
• NoSQL (Redis, MongoDB 외) 개발 경험
• 실시간 트래픽 처리와 대용량 데이터에 대한 개발 경험
• 대규모 분산 시스템 및 아키텍처 설계 경험
• 클라우드 (AWS, Azure 외) 환경에서 개발 경험
•  MSA 환경을 구축하고 운영해 본 경험"
씨제이올리브영(CJ올리브영),백엔드 개발자 (풀필먼트/물류/WMS),"• 확장 가능하고 안정적인 E-commerce Platform의 Service 개발 (풀필먼트/물류/WMS 등) 
• 전사 목표를 이해하고 이를 달성하기 위해, 내부 플랫폼의 기술적 과제를 주도적으로 설정하여 해결책을 제시
• 적절한 기술 요소를 배치해 대용량 Traffic을 소화하고 안정적인 Architecture를 구성
• 필요한 경우 직접 모범적인 코드를 구성해 공유하고, 이를 통해 우선순위가 높은 목표를 달성
• 복잡한 문제를 단순화하고 즉각적인 해결책을 제시해 빠르게 해결

• 5년 이상의 Back-end Application 개발 경력
• Java 또는 Kotlin 중에 숙련된 개발 경험 보유
• Spring Framework 기반의 애플리케이션 개발 경험
• JPA, Hibernate 등 ORM 사용과 도메인 모델링 경험

• E-commerce Back-end 개발 경험
• 물류 프로세스에 대한 이해와 최적화 개발 경험 (풀필먼트/WMS/OMS 외)
• Message Streaming (Kafka, RabbitMQ 외) 개발 경험
• NoSQL (Redis, MongoDB 외) 개발 경험
• 실시간 트래픽 처리와 대용량 데이터에 대한 개발 경험
• 대규모 분산 시스템 및 아키텍처 설계 경험
• 클라우드 (AWS, Azure 외) 환경에서 개발 경험
•  MSA 환경을 구축하고 운영해 본 경험"
루닛(Lunit),Senior Backend Engineer (Lunit SCOPE),"•  대용량의 병리 이미지를 다루는 다양한 형태의 서버 애플리케이션 설계 및 개발
•  AI 모델을 활용한 분산 이미지 분석 시스템 설계 및 개발
•  개발 환경 개선 및 프로세스 자동화
•  Infra-as-code 기반 자원 관리
•  서비스 배포 및 운영

[기술스택 및 Tools]
• Kotlin + Spring Boot
• Python
• and more

• 8년 이상의 Backend Engineer 실무 경력이 있으신 분 (학위에 따른 경력 인정 가능)
• 개발부터 출시까지 전체 과정에 걸쳐 Backend Engineer로서 주도적인 역할을 한 경험이 있으신 분
• 뛰어난 개발 실력을 바탕으로 팀의 기술적인 오피니언 리더 역할을 하실 수 있는 분
• 능동적이고 친절한 협업 태도, 커뮤니케이션 및 코드 리뷰 능력이 있으신 분
• 특정 언어나 도구에 역량이 제한되지 않는 유연함이 있으신 분
• 깨끗하고 가독성 높은 코드 스타일을 보유하신 분
• 동료를 배려하고 다양성을 존중하시는 분

• 개발 조직을 리드해 본 경험이 있으신 분
• Kotlin/Spring, Python에 대한 경험과 이해가 있으신 분
• AI/ML에 대한 기초적인 이해가 있으신 분
• OpenCV, scikit-image, OpenSlide 등 이미지 프로세싱 관련 경험이 있으신 분
• 영어 커뮤니케이션이 가능하신 분
• 컴퓨터 공학 관련 전공자"
다우기술,이커머스 물류서비스 개발,"• 물류 관리시스템 고도화 및 유지보수
• 물류시스템 간의 다양한 시스템 인터페이스 개발 (API 개발 등)
• 대용량 데이타의 효율적인 처리를 위한 부하 분산 처리 등 튜닝 작업

※ 담당 서비스 : 사방넷 풀필먼트

• 대용량 데이터의 효율적인 처리를 위해 분산처리, 부하개선 등의 경험을 통해 성장해나갈 수 있습니다. 
• 프로젝트를 마일스톤별로 나눠서 일정관리하기 때문에, 큰 흐름을 보며 전체 물류시스템을 이해할 수 있습니다. 
• 다양한 외부 연동 작업을 통해 시스템간의 인터페이스 경험을 습득할 수 있습니다. 
• 다양한 물류서비스 업계의 이해 및 개발 경험 습득할 수 있습니다.

• Spring Framework 기반 Web Application 개발 경험이 있는 분 (3~10년/ 선임~책임급)
• 다양한 경험을 통해 쌓아온 역량을 바탕으로 자신의 경험을 팀원과 함께 공유, 협업하여 어려운 문제를 함께 해결해 나갈 수 있는 분과 일하고 싶습니다.
• 끈기 있고 적극적인 자세로 업무에 임하며 의사소통이 원활한 분과 일하고 싶습니다. 

• [주요기술] Java, Spring Boot, Spring Framework, Thymeleaf, SpringBatch/Quartz, MyBatis, JPA/Hibernate, MySQL, Redis, Vue
• [추가(예정)기술] 서비스에 도움이 되고, 방향이 맞는다면 개발언어 종류와 관계없이 도입을 하고자 합니다.
• [협업 툴] Git, Gitlab, Jira, Slack
• [코드/업무 리뷰 툴] Gitlab, Bitbucket, PinPoint
• [배포/빌딩/자동화] Jenkins, Maven

• Spring + JPA 기반 Back-End 개발 경험
• MSA 이해 및 설계·구축 경험
• RESTful API
• Message queue (Apache Kafka, RabbitMQ ..)
• 데이터베이스 실무 경험 (테이블 설계, 쿼리 작성 및 튜닝)
• 입고, 출고, 보관, 재고관리로 연결되는 창고관리 프로세스 개발 경험
• 다양한 물류 외부 시스템 연동 개발 경험"
쿠팡,"Sr~Staff, Backend Engineer (Core Business)","• 소프트웨어 개발 관련 베스트 프랙티스를 활용하여 테스트가 가능하고 효율적이면서 잘 설계된 코드를 작성
• 기술적 요구사항에 따라 사양 및 요구사항을 수집하고 개선
• 확장 가능한 아키텍처와 시스템을 설계하고 프로덕트를 구현하는 작업을 초기부터 진행
• 코드 리뷰/디자인 리뷰 커미티를 담당하여 엔지니어링 엑설런스의 기준을 제고
• 시스템 설계에 대한 의사결정을 내리는 핵심 엔지니어의 역할을 수행
• 최신 기술/업계 동향을 주시하여 운영 및 작업에 적용

• 인턴십이 아닌 전문 소프트웨어 개발 경험 5년 이상
• 최소 하나의 소프트웨어 프로그래밍 언어를 사용한 개발 경험 5년 이상
• 신규 및 기존 시스템의 설계 또는 아키텍처(소프트웨어 설계 패턴, 안정성 및 확장성) 리딩 경험 5년 이상
• 멘토, 테크 리드를 담당하거나 엔지니어링 팀을 리딩한 경험
• 기술 비전을 정의하고 미션 크리티컬 프로젝트를 위한 로드맵을 구축한 경험 - 이 과정에서 이해관계자와 리드 엔지니어 사이에서 의견을 조율한 경험
• 마이크로서비스 아키텍처를 다루고 이를 웹 스케일로 확장한 경험
• 크리티컬한 시스템 이슈를 딥다이브하고 처리한 경험
• 사내 및 업계의 설계 베스트 프랙티스에 관한 지식 활용
• 무한한 혁신의 기회를 발굴하고자 다른 엔지니어링 팀들과 협업해 개방적이고 확장가능한 플랫폼을 구축한 경험

컴퓨터 과학 학사 및/또는 석사 학위 소지자 혹은 이에 준하는 경력
Java, Python을 활용한 소프트웨어 설계 및 개발 경력 최소 5년 이상
확장 가능하고 가용성이 높은 분산 멀티 티어(multi-tier) 서비스를 설계, 구축 및 배포한 실무 경험
• 대규모 글로벌 시스템 아키텍처 설계 및 개발 경험
• 기술 로드맵과 비전을 정의한 경험
• AWS 클라우드 컴퓨팅 활용 경험
• Kubernetes 환경에서의 개발 경험
• Spark, Hadoop, Cassandra, Kafka, Airflow를 사용한 데이터 파이프라인 개발 경험
• Java / IntelliJ / Spring 환경에서의 업무 경험"
핵클(Hackle),백엔드 개발자,"• A/B 테스트 플랫폼 백엔드 서버 개발
• 데이터분석 플랫폼 백엔드 개발 
• 인앱/푸시 메시지 서비스 백엔드 개발 
• 신규 서비스 설계 및 개발
• 대용량 트래픽을 고려한 서버 설계
• SDK 개발

• Java/Kotlin 기반 서버 개발 경험
• Spring Framework 사용 경험
• RDBMS, ORM 사용 경험

• Reactive Streams, Coroutine에 대한 이해
• NoSQL (Redis, Elasticsearch, MongoDB) 사용 경험
• Messaging Service (Kafka, SQS, Kinesis) 사용 경험
• MSA 개발 경험
• 고가용성 아키텍처 설계, 개발 경험
• AWS, Docker, Kubernetes 사용 경험"
뷰런테크놀로지,Backend Developer(백엔드 개발자),"Vueron BE 개발자의 공통 업무
• 각 솔루션 및 제품 개발에 사용할 공통 코드 모듈화 작업
• 신규 플랫폼/시스템 설계 및 개발

Vueron Lidar 플랫폼 개발 업무
• 성능 개선 작업
• Lidar 센서 데이터 파서 개발
• Lidar 인지 결과 통계 데이터 처리 로직 개발
• 고객사 요구사항에 따른 공통 기능 요소 개발

Vueron Lidar Data 플랫폼 개발 업무
• MLOps 파이프라인 관리 및 개발
• SaaS 기반 Marketplace 서비스 제품 개발
• Lidar Labeling Tool 기능 개발

• 서버 개발(back-end)개발 경력 5년 이상인 분
• CS Fundamental (자료 구조, 운영체제, 알고리즘) 에 대한 풍부한 이해 및 적용 능력을 보유하신 분
• Linux 기반 Network 관련 업무 경험이 있으신 분
• Mysql / MariaDB 등의 RDBMS 경험이 있으신 분
• 유닛 테스트, 통합 테스트 코드 작성에 흥미를 느끼시는 분
• 다양한 문제에 대해 체계적인 근인 분석 및 해결 능력을 보유하신 분

• Golang을 이용한 어플리케이션 개발 경험이 있으신 분
• 클라우드 플랫폼 (예. AWS) 활용 능력 및 경험이 있으신 분
• DevOps/MLOps 환경에서 업무 경험이 있으신 분"
